date,season,home_team,away_team,home_pts,away_pts,home_diff,arena,lat,lon,capacity,team_key,elo_home_pre,elo_away_pre,elo_delta_pre,elo_exp_home_win,expected_margin_neutral,residual_margin
2022-01-25,2021,Toronto Raptors,Charlotte Hornets,125,113,12,Scotiabank Arena,43.643333333333,-79.379166666667,19800.0,toronto raptors,1522.3013552594775,1518.988858005992,3.312497253485617,0.5047669223113909,1.82,10.18
2022-01-25,2021,Boston Celtics,Sacramento Kings,128,75,53,TD Garden,42.366302777778,-71.062227777778,18624.0,boston celtics,1547.29795844798,1387.819025302519,159.47893314546081,0.7146414595071923,8.57,44.43
2022-01-25,2021,Washington Wizards,LA Clippers,115,116,-1,Capital One Arena,38.898055555556,-77.020833333333,20674.0,washington wizards,1459.9749813009319,1451.7929946170912,8.181986683840705,0.5117726491206114,2.03,-3.03
2022-01-25,2021,Brooklyn Nets,Los Angeles Lakers,96,106,-10,Barclays Center,40.68265,-73.974689,17732.0,brooklyn nets,1533.7814565218189,1442.6803519834807,91.10110453833818,0.6281807543748571,5.61,-15.61
2022-01-25,2021,Houston Rockets,San Antonio Spurs,104,134,-30,Toyota Center,29.750833333333,-95.362222222222,18023.0,houston rockets,1346.881643293807,1438.4718832066803,-91.59023991287336,0.37116182358615,-2.28,-27.72
2022-01-25,2021,Golden State Warriors,Dallas Mavericks,130,92,38,Chase Center,37.767833333333,-122.38738888889,18000.0,golden state warriors,1624.2171734256444,1588.9716276534693,35.24554577217509,0.5505491352260188,3.2,34.8
2022-01-25,2021,Detroit Pistons,Denver Nuggets,105,110,-5,Little Caesars Arena,42.3412,-83.0549,20332.0,detroit pistons,1339.4958119015698,1533.297857826452,-193.80204592488212,0.24682570014140073,-6.7,1.7
2022-01-25,2021,Portland Trail Blazers,Minnesota Timberwolves,107,109,-2,Moda Center,45.531666666667,-122.66666666667,20636.0,portland trail blazers,1435.3722346453674,1536.7969837647806,-101.42474911941326,0.35804769900203914,-2.7,0.7
2022-01-26,2021,Indiana Pacers,Charlotte Hornets,126,158,-32,Gainbridge Fieldhouse,39.763888888889,-86.155555555556,18165.0,indiana pacers,1450.644881531159,1507.4940419278412,-56.84916039668224,0.4189098727573151,-0.78,-31.22
2022-01-26,2021,Atlanta Hawks,Sacramento Kings,121,104,17,State Farm Arena,33.757222222222,-84.396388888889,19445.0,atlanta hawks,1503.2093955203525,1370.923898605471,132.28549691488138,0.6816785590902715,7.39,9.61
2022-01-26,2021,San Antonio Spurs,Memphis Grizzlies,110,118,-8,Frost Bank Center,29.426944444444,-98.4375,18581.0,san antonio spurs,1453.5947214502607,1592.3531073645486,-138.75838591428783,0.3102913692376321,-4.32,-3.68
2022-01-26,2021,Oklahoma City Thunder,Chicago Bulls,110,111,-1,Paycom Center,35.463333,-97.515,18203.0,oklahoma city thunder,1352.4490370747503,1506.1827006764945,-153.73366360174418,0.2921505650951305,-4.96,3.96
2022-01-26,2021,New Orleans Pelicans,Denver Nuggets,105,116,-11,Smoothie King Center,29.948888888889,-90.081944444444,18500.0,new orleans pelicans,1453.4659901164705,1536.3055505115435,-82.83956039507302,0.3829931925020961,-1.9,-9.1
2022-01-26,2021,Miami Heat,New York Knicks,110,96,14,Kaseya Center,25.781388888889,-80.188055555556,16500.0,miami heat,1604.2436016561442,1483.6091250160543,120.63447664008982,0.6669512033321,6.89,7.11
2022-01-26,2021,Brooklyn Nets,Toronto Raptors,97,133,-36,Barclays Center,40.68265,-73.974689,17732.0,brooklyn nets,1521.629211046862,1533.7961713376283,-12.166960290766156,0.48249749079775006,1.15,-37.15
2022-01-26,2021,Utah Jazz,Phoenix Suns,97,105,-8,Delta Center,40.768333,-111.901111,19911.0,utah jazz,1612.5752861383105,1667.0549089171711,-54.47962277886063,0.4222338442309381,-0.68,-7.32
2022-01-26,2021,Portland Trail Blazers,Dallas Mavericks,112,132,-20,Moda Center,45.531666666667,-122.66666666667,20636.0,portland trail blazers,1432.1718382854965,1566.231026373145,-134.0591880876484,0.31611002410955774,-4.11,-15.89
2022-01-26,2021,Orlando Magic,LA Clippers,102,111,-9,Kia Center,28.539167,-81.383611,18846.0,orlando magic,1329.5416228880745,1455.9031699376133,-126.36154704953879,0.32576651902380244,-3.78,-5.22
2022-01-26,2021,Cleveland Cavaliers,Milwaukee Bucks,115,99,16,Rocket Arena,41.496388888889,-81.688055555556,20562.0,cleveland cavaliers,1592.9447069090913,1584.9836016745612,7.961105234530123,0.5114549466732571,2.02,13.98
2022-01-27,2021,Golden State Warriors,Minnesota Timberwolves,124,115,9,Chase Center,37.767833333333,-122.38738888889,18000.0,golden state warriors,1646.9577747059689,1539.9973801246515,106.96039458131736,0.6492430301654761,6.3,2.7
2022-01-27,2021,Philadelphia 76ers,Los Angeles Lakers,105,87,18,Xfinity Mobile Arena,39.90115,-75.17197,20328.0,philadelphia 76ers,1558.5998373597554,1454.8325974584375,103.76723990131791,0.6450457300260626,6.16,11.84
2022-01-28,2021,Phoenix Suns,Minnesota Timberwolves,134,124,10,Mortgage Matchup Center,33.445833333333,-112.07138888889,19023.0,phoenix suns,1674.4018851569751,1533.707202932452,140.69468222452315,0.6920889818857284,7.75,2.25
2022-01-28,2021,Milwaukee Bucks,New York Knicks,123,108,15,Fiserv Forum,43.0451,-87.9182,17341.0,milwaukee bucks,1571.3340297003397,1475.7960121244828,95.53801757585688,0.6341265514146966,5.8,9.2
2022-01-28,2021,Houston Rockets,Portland Trail Blazers,110,125,-15,Toyota Center,29.750833333333,-95.362222222222,18023.0,houston rockets,1331.7588050502266,1422.8189742870097,-91.06016923678317,0.3718742862428878,-2.26,-12.74
2022-01-28,2021,San Antonio Spurs,Chicago Bulls,131,122,9,Frost Bank Center,29.426944444444,-98.4375,18581.0,san antonio spurs,1448.5232276975914,1508.2857465885604,-59.76251889096898,0.4148331296702626,-0.91,9.91
2022-01-28,2021,Charlotte Hornets,Los Angeles Lakers,117,114,3,Spectrum Center,35.225,-80.839166666667,19077.0,charlotte hornets,1525.8606227132818,1444.8491028963863,81.01151981689554,0.61451706983256,5.18,-2.18
2022-01-28,2021,Oklahoma City Thunder,Indiana Pacers,110,113,-3,Paycom Center,35.463333,-97.515,18203.0,oklahoma city thunder,1350.3459911626844,1432.2783007457183,-81.93230958303388,0.38422808329612673,-1.86,-1.14
2022-01-28,2021,Miami Heat,LA Clippers,121,114,7,Kaseya Center,25.781388888889,-80.188055555556,16500.0,miami heat,1612.0567145477157,1461.662840698006,150.39387384970973,0.703857826526834,8.17,-1.17
2022-01-28,2021,Atlanta Hawks,Boston Celtics,108,92,16,State Farm Arena,33.757222222222,-84.396388888889,19445.0,atlanta hawks,1511.642177697702,1564.193085145028,-52.550907447325926,0.4249446577235473,-0.59,16.59
2022-01-28,2021,Orlando Magic,Detroit Pistons,119,103,16,Kia Center,28.539167,-81.383611,18846.0,orlando magic,1323.7819521276817,1336.4881192164783,-12.70616708879652,0.48172250341207246,1.13,14.87
2022-01-28,2021,Memphis Grizzlies,Utah Jazz,119,109,10,FedExForum,35.138333333333,-90.050555555556,18119.0,memphis grizzlies,1597.424601117218,1605.2283098985065,-7.803708781288606,0.4887714484776132,1.34,8.66
2022-01-29,2021,Memphis Grizzlies,Washington Wizards,115,95,20,FedExForum,35.138333333333,-90.050555555556,18119.0,memphis grizzlies,1607.9693357988472,1455.8648059804098,152.1045298184374,0.70590629423877,8.25,11.75
2022-01-29,2021,Miami Heat,Toronto Raptors,120,124,-4,Kaseya Center,25.781388888889,-80.188055555556,16500.0,miami heat,1616.5043460998675,1557.6802604339646,58.824085665902885,0.583854939209618,4.22,-8.22
2022-01-29,2021,Dallas Mavericks,Indiana Pacers,132,105,27,American Airlines Center,32.790555555556,-96.810277777778,19200.0,dallas mavericks,1575.5838903716317,1436.3101723726634,139.27371799896832,0.6903431336157655,7.69,19.31
2022-01-29,2021,Philadelphia 76ers,Sacramento Kings,103,101,2,Xfinity Mobile Arena,39.90115,-75.17197,20328.0,philadelphia 76ers,1568.5833319218066,1362.4911164281216,206.092215493685,0.7660898078341469,10.58,-8.58
2022-01-29,2021,New Orleans Pelicans,Boston Celtics,97,107,-10,Smoothie King Center,29.948888888889,-90.081944444444,18500.0,new orleans pelicans,1445.5556646292991,1548.6764852164715,-103.12082058717237,0.35580671600668595,-2.78,-7.22
2022-01-29,2021,Golden State Warriors,Brooklyn Nets,110,106,4,Chase Center,37.767833333333,-122.38738888889,18000.0,golden state warriors,1653.2479518981684,1497.7451219505258,155.50282994764257,0.7099510341920807,8.39,-4.39
2022-01-30,2021,Chicago Bulls,Portland Trail Blazers,130,116,14,United Center,41.880555555556,-87.674166666667,23500.0,chicago bulls,1497.4137097778782,1432.1524765074237,65.26123327045457,0.5928292676113381,4.5,9.5
2022-01-30,2021,Milwaukee Bucks,Denver Nuggets,100,136,-36,Fiserv Forum,43.0451,-87.9182,17341.0,milwaukee bucks,1580.4863596871648,1544.2158759987149,36.270483688449985,0.5520086241305749,3.24,-39.24
2022-01-30,2021,Detroit Pistons,Cleveland Cavaliers,115,105,10,Little Caesars Arena,42.3412,-83.0549,20332.0,detroit pistons,1322.062260423046,1606.5942788833129,-284.53201846026695,0.16275129042580258,-10.61,20.61
2022-01-30,2021,Charlotte Hornets,LA Clippers,90,115,-25,Spectrum Center,35.225,-80.839166666667,19077.0,charlotte hornets,1529.9084603377314,1457.2152091458543,72.69325119187715,0.6031137231959974,4.82,-29.82
2022-01-30,2021,Minnesota Timberwolves,Utah Jazz,126,106,20,Target Center,44.979444444444,-93.276111111111,19356.0,minnesota timberwolves,1527.9630385087248,1594.6835752168772,-66.7205367081524,0.4051446065859293,-1.21,21.21
2022-01-30,2021,Orlando Magic,Dallas Mavericks,110,108,2,Kia Center,28.539167,-81.383611,18846.0,orlando magic,1338.207810921114,1586.8732327342873,-248.66542181317323,0.19287546807208134,-9.07,11.07
2022-01-30,2021,Atlanta Hawks,Los Angeles Lakers,129,121,8,State Farm Arena,33.757222222222,-84.396388888889,19445.0,atlanta hawks,1527.1587776262584,1440.8012652719367,86.35751235432167,0.621780824507368,5.41,2.59
2022-01-30,2021,Phoenix Suns,San Antonio Spurs,115,110,5,Mortgage Matchup Center,33.445833333333,-112.07138888889,19023.0,phoenix suns,1680.1460495807023,1459.3952645082736,220.7507850724287,0.7808700249350996,11.21,-6.21
2022-01-31,2021,Oklahoma City Thunder,Portland Trail Blazers,98,81,17,Paycom Center,35.463333,-97.515,18203.0,oklahoma city thunder,1346.3141195357393,1422.1983669615322,-75.88424742579286,0.39249780529507505,-1.6,18.6
2022-01-31,2021,New York Knicks,Sacramento Kings,116,96,20,Madison Square Garden,40.750555555556,-73.993611111111,20789.0,new york knicks,1466.6436821376576,1360.550610318632,106.09307181902568,0.6481052119824202,6.26,13.74
2022-01-31,2021,Houston Rockets,Golden State Warriors,108,122,-14,Toyota Center,29.750833333333,-95.362222222222,18023.0,houston rockets,1322.4253028298126,1656.5107993841343,-334.0854965543217,0.12751063295599424,-12.76,-1.24
2022-01-31,2021,Cleveland Cavaliers,New Orleans Pelicans,93,90,3,Rocket Arena,41.496388888889,-81.688055555556,20562.0,cleveland cavaliers,1592.4392109028154,1438.7336759901746,153.70553491264081,0.7078159485846189,8.32,-5.32
2022-01-31,2021,Boston Celtics,Miami Heat,122,92,30,TD Garden,42.366302777778,-71.062227777778,18624.0,boston celtics,1555.498473855596,1609.4512328488495,-53.95275899325338,0.4229738946255232,-0.65,30.65
2022-01-31,2021,Indiana Pacers,LA Clippers,122,116,6,Gainbridge Fieldhouse,39.763888888889,-86.155555555556,18165.0,indiana pacers,1425.0208300100078,1479.069928967765,-54.049098957757224,0.422838546376227,-0.66,6.66
2022-01-31,2021,Philadelphia 76ers,Memphis Grizzlies,122,119,3,Xfinity Mobile Arena,39.90115,-75.17197,20328.0,philadelphia 76ers,1570.5238380312962,1616.5588054879256,-46.034967456629374,0.43413534728187575,-0.31,3.31
2022-02-01,2021,Phoenix Suns,Brooklyn Nets,121,111,10,Mortgage Matchup Center,33.445833333333,-112.07138888889,19023.0,phoenix suns,1682.767329709829,1494.4822744645599,188.28505524526918,0.7472229835104881,9.81,0.19
2022-02-01,2021,Atlanta Hawks,Toronto Raptors,100,106,-6,State Farm Arena,33.757222222222,-84.396388888889,19445.0,atlanta hawks,1533.5828995901609,1564.7333736849826,-31.150474094821675,0.4552906004515909,0.33,-6.33
2022-02-01,2021,San Antonio Spurs,Golden State Warriors,120,124,-4,Frost Bank Center,29.426944444444,-98.4375,18581.0,san antonio spurs,1456.773984379147,1659.099046067931,-202.32506168878422,0.23781854733500513,-7.06,3.06
2022-02-01,2021,Minnesota Timberwolves,Denver Nuggets,130,115,15,Target Center,44.979444444444,-93.276111111111,19356.0,minnesota timberwolves,1546.4633401049905,1571.0287884311654,-24.565448326174874,0.4647062719652739,0.62,14.38
2022-02-01,2021,Chicago Bulls,Orlando Magic,126,115,11,United Center,41.880555555556,-87.674166666667,23500.0,chicago bulls,1507.3678193237697,1344.713459638991,162.65435968477868,0.7183544530503373,8.7,2.3
2022-02-01,2021,Detroit Pistons,New Orleans Pelicans,101,111,-10,Little Caesars Arena,42.3412,-83.0549,20332.0,detroit pistons,1336.2173284035434,1435.8244313698017,-99.60710296625825,0.3604562189360028,-2.63,-7.37
2022-02-01,2021,Milwaukee Bucks,Washington Wizards,112,98,14,Fiserv Forum,43.0451,-87.9182,17341.0,milwaukee bucks,1553.6734472547143,1447.2753362913313,106.39811096338303,0.6485055774193571,6.27,7.73
2022-02-02,2021,New York Knicks,Memphis Grizzlies,108,120,-12,Madison Square Garden,40.750555555556,-73.993611111111,20789.0,new york knicks,1477.2700378925597,1610.4564768501464,-133.1864389575867,0.3171971256812989,-4.08,-7.92
2022-02-02,2021,Los Angeles Lakers,Portland Trail Blazers,99,94,5,Crypto.com Arena,34.043055555556,-118.26722222222,19060.0,los angeles lakers,1434.3771433080342,1405.4201818278395,28.95696148019465,0.5415761941948612,2.93,2.07
2022-02-02,2021,Sacramento Kings,Brooklyn Nets,112,101,11,Golden 1 Center,38.58,-121.5,18500.0,sacramento kings,1349.9242545637298,1489.9226818361421,-139.9984272724123,0.30876577983313047,-4.37,15.37
2022-02-02,2021,Boston Celtics,Charlotte Hornets,113,107,6,TD Garden,42.366302777778,-71.062227777778,18624.0,boston celtics,1579.6877850208214,1508.0537405158207,71.6340445050007,0.6016533175925972,4.77,1.23
2022-02-02,2021,Houston Rockets,Cleveland Cavaliers,115,104,11,Toyota Center,29.750833333333,-95.362222222222,18023.0,houston rockets,1319.8370561460158,1595.3484555231882,-275.51139937717244,0.16995148980083802,-10.23,21.23
2022-02-02,2021,Utah Jazz,Denver Nuggets,108,104,4,Delta Center,40.768333,-111.901111,19911.0,utah jazz,1576.1832736206115,1556.8927810582443,19.290492562367263,0.5277327585338578,2.51,1.49
2022-02-02,2021,Philadelphia 76ers,Washington Wizards,103,106,-3,Xfinity Mobile Arena,39.90115,-75.17197,20328.0,philadelphia 76ers,1576.6261666690755,1438.942954824891,137.68321184418437,0.6883825234435386,7.62,-10.62
2022-02-02,2021,Dallas Mavericks,Oklahoma City Thunder,114,120,-6,American Airlines Center,32.790555555556,-96.810277777778,19200.0,dallas mavericks,1580.3675840164103,1363.092304669432,217.27527934697832,0.7774274216781923,11.06,-17.06
2022-02-02,2021,Indiana Pacers,Orlando Magic,118,119,-1,Gainbridge Fieldhouse,39.763888888889,-86.155555555556,18165.0,indiana pacers,1433.5769354516199,1339.2250293959319,94.351906055688,0.6325409856162514,5.75,-6.75
2022-02-03,2021,LA Clippers,Los Angeles Lakers,111,110,1,Crypto.com Arena,34.043056,-118.267222,19060.0,la clippers,1470.513823526153,1440.683259478891,29.830564047261987,0.5428244529447444,2.97,-1.97
2022-02-03,2021,Detroit Pistons,Minnesota Timberwolves,117,128,-11,Little Caesars Arena,42.3412,-83.0549,20332.0,detroit pistons,1329.2882002340568,1560.5993474779116,-231.31114724385475,0.20890573704452245,-8.32,-2.68
2022-02-03,2021,Golden State Warriors,Sacramento Kings,126,114,12,Chase Center,37.767833333333,-122.38738888889,18000.0,golden state warriors,1661.6880879000928,1363.613896693463,298.07419120662985,0.8475939015911604,14.55,-2.55
2022-02-03,2021,Toronto Raptors,Miami Heat,110,106,4,Scotiabank Arena,43.643333333333,-79.379166666667,19800.0,toronto raptors,1571.6034457945143,1585.2619216836242,-13.658475889109923,0.4803539927600585,1.09,2.91
2022-02-03,2021,Atlanta Hawks,Phoenix Suns,124,115,9,State Farm Arena,33.757222222222,-84.396388888889,19445.0,atlanta hawks,1526.7128274806291,1687.3269223382467,-160.6140948576176,0.28402783402898973,-5.26,14.26
2022-02-04,2021,Portland Trail Blazers,Oklahoma City Thunder,93,96,-3,Moda Center,45.531666666667,-122.66666666667,20636.0,portland trail blazers,1399.1140656569828,1373.3351592583456,25.77890639863722,0.53703089811374,2.79,-5.79
2022-02-04,2021,Denver Nuggets,New Orleans Pelicans,105,113,-8,Ball Arena,39.748611111111,-105.0075,19155.0,denver nuggets,1551.009982567961,1442.7535595392883,108.25642302867277,0.6509400953973217,6.35,-14.35
2022-02-04,2021,Indiana Pacers,Chicago Bulls,115,122,-7,Gainbridge Fieldhouse,39.763888888889,-86.155555555556,18165.0,indiana pacers,1428.8224618321426,1512.8562495668289,-84.03378773468626,0.38136998957691276,-1.95,-5.05
2022-02-04,2021,San Antonio Spurs,Houston Rockets,131,106,25,Frost Bank Center,29.426944444444,-98.4375,18581.0,san antonio spurs,1454.1849425469852,1334.8155860563086,119.36935649067664,0.6653315732585112,6.83,18.17
2022-02-04,2021,Detroit Pistons,Boston Celtics,93,102,-9,Little Caesars Arena,42.3412,-83.0549,20332.0,detroit pistons,1325.4059345808737,1585.514486120796,-260.10855153992225,0.18282779016825879,-9.56,0.56
2022-02-04,2021,Toronto Raptors,Atlanta Hawks,125,114,11,Scotiabank Arena,43.643333333333,-79.379166666667,19800.0,toronto raptors,1578.1052675190408,1539.0640988071439,39.041168711896944,0.5559494665833536,3.36,7.64
2022-02-04,2021,Charlotte Hornets,Cleveland Cavaliers,101,102,-1,Spectrum Center,35.225,-80.839166666667,19077.0,charlotte hornets,1502.227039415846,1580.3699256128955,-78.14288619704939,0.3894019913440003,-1.7,0.7
2022-02-04,2021,Dallas Mavericks,Philadelphia 76ers,107,98,9,American Airlines Center,32.790555555556,-96.810277777778,19200.0,dallas mavericks,1570.1247294274967,1569.6928785617495,0.43185086574726483,0.5006214830336096,1.7,7.3
2022-02-04,2021,Utah Jazz,Brooklyn Nets,125,102,23,Delta Center,40.768333,-111.901111,19911.0,utah jazz,1582.0660721108948,1476.233039706409,105.83303240448572,0.6477637444328684,6.25,16.75
2022-02-05,2021,Washington Wizards,Phoenix Suns,80,95,-15,Capital One Arena,38.898055555556,-77.020833333333,20674.0,washington wizards,1445.876242932217,1674.975651011732,-229.0994080795149,0.2110176444386038,-8.22,-6.78
2022-02-05,2021,Orlando Magic,Memphis Grizzlies,115,135,-20,Kia Center,28.539167,-81.383611,18846.0,orlando magic,1343.9795030154091,1617.1276202078259,-273.14811719241675,0.17187922503861122,-10.12,-9.88
2022-02-05,2021,Charlotte Hornets,Miami Heat,86,104,-18,Spectrum Center,35.225,-80.839166666667,19077.0,charlotte hornets,1499.2643910670565,1578.7600999590977,-79.4957088920412,0.3875519814595732,-1.76,-16.24
2022-02-05,2021,Los Angeles Lakers,New York Knicks,122,115,7,Crypto.com Arena,34.043055555556,-118.26722222222,19060.0,los angeles lakers,1437.0736746377863,1470.5988945348802,-33.52521989709385,0.4519025156773009,0.23,6.77
2022-02-05,2021,Sacramento Kings,Oklahoma City Thunder,113,103,10,Golden 1 Center,38.58,-121.5,18500.0,sacramento kings,1360.7499671635212,1379.2184945813842,-18.468527417863015,0.4734466578494722,0.88,9.12
